c_id;date;liverc_amount;liporalc_amount;lungc_amount;total_percent
TZA;2013;554;509;1774;0.11997
TZA;2014;561;520;1816;0.11913
TZA;2015;579;533;1863;0.11894
TZA;2016;594;550;1933;0.11908
TZA;2017;609;573;2027;0.1201
TZA;2018;625;599;2127;0.12118
TZA;2019;639;624;2222;0.12165
THA;1990;7883;1283;10559;0.13596
THA;1991;8361;1366;11270;0.13856
THA;1992;8766;1439;11884;0.13981
THA;1993;9070;1511;12442;0.14043
THA;1994;9431;1586;12991;0.14151
THA;1995;9781;1664;13577;0.14278
THA;1996;10135;1748;14266;0.14497
THA;1997;9941;1699;13853;0.13752
THA;1998;10471;1798;14591;0.1406
THA;1999;11333;1927;15556;0.14705
THA;2000;11623;1928;15511;0.14437
THA;2001;11464;1844;14683;0.13462
THA;2002;12058;1880;14863;0.13427
THA;2003;12596;1918;15018;0.13281
THA;2004;13431;1931;15459;0.13177
THA;2005;14275;1942;15830;0.13034
THA;2006;15177;1965;16180;0.12823
THA;2007;15982;2002;16610;0.12638
THA;2008;16734;2048;17044;0.12492
THA;2009;17491;2090;17383;0.12324
THA;2010;18545;2177;18077;0.12355
THA;2011;19431;2238;18467;0.12176
THA;2012;20036;2291;18680;0.11923
THA;2013;20334;2343;18786;0.11616
THA;2014;20798;2420;19135;0.11484
THA;2015;21338;2502;19591;0.11405
THA;2016;22204;2629;20448;0.11497
THA;2017;23015;2731;21208;0.11499
THA;2018;23759;2846;22172;0.1155
THA;2019;24527;2958;23109;0.11572
TLS;1990;23;5;45;0.09305
TLS;1991;24;5;46;0.09213
TLS;1992;25;5;49;0.09275
TLS;1993;25;5;51;0.09318
TLS;1994;26;5;53;0.09251
TLS;1995;27;5;55;0.09157
TLS;1996;27;6;56;0.09018
TLS;1997;27;6;57;0.08829
TLS;1998;28;6;60;0.0894
TLS;1999;29;6;63;0.08888
TLS;2000;30;6;65;0.08797
TLS;2001;30;6;67;0.08698
TLS;2002;30;7;69;0.08626
TLS;2003;31;7;72;0.08658
TLS;2004;31;7;75;0.08555
TLS;2005;33;8;80;0.0859
TLS;2006;33;8;85;0.08599
TLS;2007;34;8;91;0.08723
TLS;2008;34;9;97;0.08767
TLS;2009;36;10;104;0.09055
TLS;2010;39;10;113;0.09183
TLS;2011;41;11;123;0.09587
TLS;2012;43;12;131;0.09872
TLS;2013;45;12;138;0.10051
TLS;2014;46;13;142;0.10154
TLS;2015;48;14;150;0.10199
TLS;2016;49;14;154;0.10234
TLS;2017;50;15;158;0.10275
TLS;2018;52;15;162;0.10318
TLS;2019;53;15;165;0.10344
TGO;1990;88;18;126;0.10353
TGO;1991;92;19;130;0.10371
TGO;1992;96;19;134;0.10373
TGO;1993;101;20;137;0.10363
TGO;1994;107;21;142;0.10375
TGO;1995;112;22;147;0.10378
TGO;1996;117;23;152;0.10418
TGO;1997;121;24;158;0.10465
TGO;1998;124;25;164;0.10467
TGO;1999;124;26;168;0.10364
TGO;2000;124;27;176;0.10382
TGO;2001;125;28;185;0.10425
TGO;2002;127;29;193;0.10522
TGO;2003;129;30;204;0.10603
TGO;2004;130;31;211;0.10551
TGO;2005;132;32;220;0.1055
TGO;2006;134;34;228;0.1058
TGO;2007;137;35;238;0.10606
TGO;2008;139;37;251;0.10762
TGO;2009;142;39;264;0.10859
TGO;2010;146;41;277;0.10894
TGO;2011;150;43;286;0.1087
TGO;2012;153;44;294;0.1077
TGO;2013;156;45;302;0.10669
TGO;2014;161;47;315;0.10664
TGO;2015;167;49;332;0.10715
TGO;2016;174;51;349;0.10783
TGO;2017;182;54;368;0.1088
TGO;2018;186;56;383;0.10842
TGO;2019;192;58;400;0.10829
TKL;1990;0;0;0;0.12904
TKL;1991;0;0;0;0.12907
TKL;1992;0;0;0;0.12898
TKL;1993;0;0;0;0.12865
TKL;1994;0;0;0;0.12819
TKL;1995;0;0;0;0.12796
TKL;1996;0;0;0;0.12776
TKL;1997;0;0;0;0.12754
TKL;1998;0;0;0;0.12725
TKL;1999;0;0;0;0.12717
TKL;2000;0;0;0;0.12734
TKL;2001;0;0;0;0.12756
TKL;2002;0;0;0;0.12738
TKL;2003;0;0;0;0.12679
TKL;2004;0;0;0;0.12622
TKL;2005;0;0;0;0.12587
TKL;2006;0;0;0;0.12589
TKL;2007;0;0;0;0.12589
TKL;2008;0;0;0;0.12585
TKL;2009;0;0;0;0.12582
TKL;2010;0;0;0;0.12601
TKL;2011;0;0;0;0.12593
TKL;2012;0;0;0;0.12566
TKL;2013;0;0;0;0.12528
TKL;2014;0;0;0;0.12503
TKL;2015;0;0;0;0.12505
TKL;2016;0;0;0;0.12509
TKL;2017;0;0;0;0.12518
TKL;2018;0;0;0;0.12514
TKL;2019;0;0;0;0.12516
TON;1990;14;1;15;0.15719
TON;1991;14;1;15;0.15715
TON;1992;14;1;16;0.15696
TON;1993;14;1;16;0.15858
TON;1994;15;1;17;0.15971
TON;1995;15;1;17;0.1588
TON;1996;15;1;17;0.15979
TON;1997;16;1;18;0.16289
TON;1998;16;1;19;0.16899
TON;1999;17;1;20;0.1747
TON;2000;18;1;21;0.17459
TON;2001;18;1;20;0.17176
TON;2002;18;1;21;0.17158
TON;2003;18;1;21;0.17159
TON;2004;19;1;20;0.16791
TON;2005;18;1;20;0.15969
TON;2006;18;1;20;0.15916
TON;2007;18;1;20;0.15971
TON;2008;18;1;21;0.16011
TON;2009;19;1;21;0.1604
TON;2010;19;1;21;0.16087
TON;2011;19;1;22;0.16123
TON;2012;19;1;22;0.16139
TON;2013;19;1;22;0.16129
TON;2014;19;1;22;0.16117
TON;2015;19;1;22;0.16112
TON;2016;19;1;22;0.16103
TON;2017;20;1;22;0.16106
TON;2018;20;1;23;0.16099
TON;2019;20;1;23;0.16085
TTO;1990;59;15;101;0.13805
TTO;1991;59;16;102;0.13609
TTO;1992;59;16;107;0.13658
TTO;1993;58;17;111;0.13968
TTO;1994;58;18;113;0.14127
TTO;1995;55;17;110;0.13712
TTO;1996;53;19;119;0.1386
TTO;1997;47;18;114;0.13266
TTO;1998;43;19;121;0.13349
TTO;1999;32;19;125;0.13172
TTO;2000;28;17;121;0.12583
TTO;2001;27;17;127;0.12533
TTO;2002;27;16;126;0.12281
TTO;2003;27;17;134;0.12543
TTO;2004;28;17;135;0.12443
TTO;2005;28;17;138;0.12249
TTO;2006;29;16;138;0.12001
TTO;2007;31;16;144;0.12082
TTO;2008;33;18;158;0.12432
TTO;2009;34;19;154;0.11971
TTO;2010;36;19;159;0.11837
TTO;2011;36;18;159;0.11527
TTO;2012;37;18;156;0.11085
TTO;2013;39;19;161;0.1118
TTO;2014;41;20;167;0.11239
TTO;2015;42;20;172;0.11236
TTO;2016;44;21;178;0.11346
TTO;2017;46;22;182;0.11325
TTO;2018;47;22;186;0.11311
TTO;2019;49;23;191;0.11291
TUN;1990;97;64;1000;0.08286
TUN;1991;101;68;1068;0.0849
TUN;1992;104;71;1128;0.08552
TUN;1993;108;75;1186;0.08621
TUN;1994;110;77;1216;0.08533
TUN;1995;110;81;1282;0.08725
TUN;1996;113;84;1325;0.08724
TUN;1997;117;87;1394;0.08796
TUN;1998;120;90;1448;0.0884
TUN;1999;123;93;1490;0.08821
TUN;2000;124;95;1531;0.08801
TUN;2001;129;97;1548;0.0871
TUN;2002;133;100;1564;0.08619
TUN;2003;138;102;1574;0.08527
TUN;2004;143;105;1585;0.08421
TUN;2005;146;108;1635;0.08446
TUN;2006;150;111;1680;0.08446
TUN;2007;154;114;1725;0.08443
TUN;2008;159;117;1776;0.08449
TUN;2009;163;120;1829;0.08447
TUN;2010;169;124;1889;0.08463
TUN;2011;175;127;1945;0.08446
TUN;2012;180;131;2004;0.08428
TUN;2013;186;135;2073;0.08418
TUN;2014;192;139;2140;0.08409
TUN;2015;198;143;2212;0.08399
TUN;2016;204;148;2289;0.08378
TUN;2017;209;152;2366;0.08363
TUN;2018;215;157;2448;0.08337
TUN;2019;220;161;2523;0.08283
TUR;1990;1377;352;14167;0.14741
TUR;1991;1408;366;14294;0.1451
TUR;1992;1428;381;14438;0.14258
TUR;1993;1460;397;14544;0.14051
TUR;1994;1490;412;14526;0.13804
TUR;1995;1515;424;14482;0.13542
TUR;1996;1533;433;14233;0.131
TUR;1997;1573;446;14098;0.12867
TUR;1998;1550;456;13746;0.12451
TUR;1999;1529;459;13121;0.11744
TUR;2000;1503;454;12410;0.11002
TUR;2001;1571;470;12363;0.10964
TUR;2002;1644;487;12511;0.11034
TUR;2003;1695;495;12709;0.10865
TUR;2004;1706;501;13198;0.10779
TUR;2005;1727;504;14061;0.10773
TUR;2006;1762;510;15358;0.10973
TUR;2007;1799;515;16855;0.11181
TUR;2008;1847;523;18788;0.11587
TUR;2009;1876;544;21566;0.1224
TUR;2010;1914;553;23677;0.12667
TUR;2011;1977;553;25237;0.12863
TUR;2012;2033;549;26185;0.12821
TUR;2013;2139;557;26962;0.12838
TUR;2014;2220;564;27720;0.12821
TUR;2015;2274;569;28043;0.12612
TUR;2016;2338;580;28390;0.12463
TUR;2017;2404;594;28952;0.12391
TUR;2018;2466;603;29247;0.12202
TUR;2019;2537;619;29832;0.1213
TKM;1990;24;43;342;0.12572
TKM;1991;27;45;330;0.12145
TKM;1992;29;45;310;0.11612
TKM;1993;32;51;347;0.12212
TKM;1994;33;52;360;0.12115
TKM;1995;34;50;350;0.11471
TKM;1996;37;51;356;0.11251
TKM;1997;40;49;334;0.10578
TKM;1998;45;48;308;0.09794
TKM;1999;52;47;264;0.08824
TKM;2000;71;46;245;0.08489
TKM;2001;84;47;234;0.08248
TKM;2002;97;51;234;0.08321
TKM;2003;110;52;233;0.08405
TKM;2004;125;56;240;0.08719
TKM;2005;141;60;254;0.09084
TKM;2006;149;60;259;0.09158
TKM;2007;157;62;267;0.09165
TKM;2008;161;63;265;0.09007
TKM;2009;161;62;252;0.0855
TKM;2010;166;63;255;0.08415
TKM;2011;173;68;271;0.08561
TKM;2012;178;73;280;0.08642
TKM;2013;186;75;304;0.08817
TKM;2014;197;78;331;0.0897
TKM;2015;204;78;343;0.09004
TKM;2016;211;81;357;0.08974
TKM;2017;216;83;370;0.08932
TKM;2018;223;86;386;0.08989
TKM;2019;229;88;399;0.08963
TUV;1990;1;0;2;0.14792
TUV;1991;1;0;2;0.14788
TUV;1992;1;0;2;0.14794
TUV;1993;1;0;2;0.1479
TUV;1994;1;0;2;0.14677
TUV;1995;1;0;2;0.14738
TUV;1996;1;0;2;0.14726
TUV;1997;1;0;2;0.14769
TUV;1998;1;0;2;0.14669
TUV;1999;1;0;2;0.14654
TUV;2000;1;0;2;0.1462
TUV;2001;1;0;2;0.14546
TUV;2002;1;0;2;0.14456
TUV;2003;1;0;2;0.14357
TUV;2004;1;0;2;0.14251
TUV;2005;1;0;2;0.14193
TUV;2006;1;0;2;0.14172
TUV;2007;1;0;2;0.14182
TUV;2008;1;0;2;0.14183
TUV;2009;1;0;2;0.1417
TUV;2010;1;0;2;0.14171
TUV;2011;1;0;2;0.14143
TUV;2012;1;0;2;0.14122
TUV;2013;1;0;2;0.14099
TUV;2014;1;0;2;0.1408
TUV;2015;1;0;2;0.14067
TUV;2016;1;0;3;0.14067
TUV;2017;1;0;3;0.14092
TUV;2018;1;0;3;0.14107
TUV;2019;1;0;3;0.14114
UGA;1990;329;141;397;0.11691
UGA;1991;345;150;416;0.12026
UGA;1992;355;155;427;0.12171
UGA;1993;370;164;442;0.1243
UGA;1994;388;172;456;0.12724
UGA;1995;405;181;471;0.13023
UGA;1996;425;190;486;0.13201
UGA;1997;440;197;497;0.13335
UGA;1998;463;206;512;0.13559
UGA;1999;482;212;525;0.13676
UGA;2000;507;221;542;0.13997
UGA;2001;527;227;553;0.14061
UGA;2002;533;232;565;0.14102
UGA;2003;548;238;579;0.14109
UGA;2004;572;247;597;0.14243
UGA;2005;596;254;614;0.14335
UGA;2006;629;262;632;0.14383
UGA;2007;660;270;650;0.14291
UGA;2008;682;275;663;0.1411
UGA;2009;713;285;686;0.14113
UGA;2010;747;296;710;0.14197
UGA;2011;779;309;742;0.14231
UGA;2012;818;323;779;0.14357
UGA;2013;854;339;819;0.14583
UGA;2014;878;351;853;0.1463
UGA;2015;886;359;878;0.14541
UGA;2016;906;371;914;0.14518
UGA;2017;918;380;943;0.14394
UGA;2018;950;398;993;0.14566
UGA;2019;974;413;1036;0.14581
UKR;1990;704;1610;28150;0.16478
UKR;1991;737;1730;29444;0.17059
UKR;1992;767;1852;30438;0.17534
UKR;1993;790;1933;30395;0.17785
UKR;1994;811;2035;30478;0.18009
UKR;1995;848;2208;31634;0.18692
UKR;1996;859;2162;29822;0.17906
UKR;1997;872;2062;27639;0.16964
UKR;1998;882;1922;25110;0.15821
UKR;1999;935;2002;25071;0.15972
UKR;2000;1002;2101;24969;0.16036
UKR;2001;1064;2097;23381;0.1541
UKR;2002;1157;2170;22588;0.15235
UKR;2003;1255;2185;21137;0.14788
UKR;2004;1402;2275;20423;0.14688
UKR;2005;1640;2326;19067;0.14311
UKR;2006;1741;2231;17359;0.13534
UKR;2007;1883;2328;17410;0.13829
UKR;2008;1962;2377;17239;0.13934
UKR;2009;1899;2139;15305;0.12799
UKR;2010;1907;2107;14825;0.12513
UKR;2011;1903;2084;14557;0.12248
UKR;2012;1941;2151;14795;0.12405
UKR;2013;1894;2165;14740;0.1241
UKR;2014;1833;2059;13740;0.11752
UKR;2015;1993;2643;17110;0.14018
UKR;2016;1939;2537;16465;0.13655
UKR;2017;1931;2495;16481;0.1353
UKR;2018;1960;2531;17004;0.13744
UKR;2019;1965;2499;17023;0.13696
ARE;1990;20;10;62;0.15145
ARE;1991;21;11;67;0.15419
ARE;1992;23;12;72;0.15669
ARE;1993;25;12;78;0.15919
ARE;1994;27;13;85;0.1665
ARE;1995;29;14;92;0.16866
ARE;1996;30;15;98;0.17106
ARE;1997;32;16;104;0.17104
ARE;1998;33;16;109;0.1711
ARE;1999;35;17;116;0.17223
ARE;2000;37;18;125;0.17858
ARE;2001;39;19;132;0.17959
ARE;2002;42;19;139;0.18003
ARE;2003;44;20;146;0.18467
ARE;2004;48;21;155;0.19257
ARE;2005;51;22;164;0.19379
ARE;2006;55;24;170;0.19187
ARE;2007;60;26;180;0.18359
ARE;2008;67;29;188;0.18003
ARE;2009;75;33;203;0.17819
ARE;2010;83;35;221;0.17541
ARE;2011;92;39;243;0.17314
ARE;2012;101;42;266;0.1706
ARE;2013;114;46;292;0.16471
ARE;2014;125;50;315;0.14753
ARE;2015;138;54;348;0.14607
ARE;2016;152;59;386;0.14475
ARE;2017;168;64;428;0.14325
ARE;2018;185;70;473;0.14224
ARE;2019;203;75;523;0.14138
GBR;1990;1681;1502;42711;0.18839
GBR;1991;1722;1550;42238;0.18679
GBR;1992;1756;1604;41794;0.18545
GBR;1993;1759;1661;41784;0.18494
GBR;1994;1798;1687;40932;0.18164
GBR;1995;1852;1716;40702;0.18045
GBR;1996;1914;1732;40073;0.17789
GBR;1997;2008;1735;39419;0.17513
GBR;1998;2098;1757;39304;0.17403
GBR;1999;2195;1778;39144;0.17291
GBR;2000;2275;1754;38178;0.16922
GBR;2001;2362;1737;37650;0.16641
GBR;2002;2504;1721;37829;0.16575
GBR;2003;2648;1774;38157;0.16492
GBR;2004;2801;1794;37958;0.1619
GBR;2005;2957;1809;37770;0.15955
GBR;2006;3130;1843;38176;0.15836
GBR;2007;3325;1879;38608;0.15744
GBR;2008;3518;1915;39094;0.15661
GBR;2009;3704;1926;39014;0.1539
GBR;2010;3926;1939;38728;0.15193
GBR;2011;4158;1994;38916;0.15085
GBR;2012;4407;2043;39309;0.15075
GBR;2013;4624;2105;39922;0.15099
GBR;2014;4805;2124;40023;0.15016
GBR;2015;4989;2168;40362;0.15064
GBR;2016;5113;2159;40628;0.15039
GBR;2017;5173;2170;40858;0.14941
GBR;2018;5149;2195;42093;0.15081
GBR;2019;5155;2196;42837;0.15091
USA;1990;6454;5968;156256;0.16898
USA;1991;6729;5925;157997;0.1679
USA;1992;7085;5891;159849;0.1669
USA;1993;7499;5983;164512;0.16843
USA;1994;7897;5949;166703;0.16816
USA;1995;8329;5972;169913;0.16802
USA;1996;8712;5880;169962;0.1657
USA;1997;9120;5813;169937;0.1632
USA;1998;9614;5801;171518;0.16184
USA;1999;10124;5789;173605;0.16172
USA;2000;10611;5801;174934;0.16038
USA;2001;11034;5831;175466;0.15895
USA;2002;11534;5883;176729;0.15757
USA;2003;12072;5901;176765;0.15518
USA;2004;12597;5849;175289;0.15164
USA;2005;13339;5938;176055;0.15018
USA;2006;14039;5976;177167;0.14841
USA;2007;14730;6038;178529;0.1465
USA;2008;15408;6155;181510;0.14571
USA;2009;16048;6240;182650;0.14425
USA;2010;16713;6355;181440;0.14168
USA;2011;17462;6535;183292;0.14097
USA;2012;18108;6690;184196;0.13954
USA;2013;18761;6849;185241;0.13823
USA;2014;19541;7020;186062;0.13731
USA;2015;20428;7216;186439;0.13643
USA;2016;21382;7419;188448;0.13636
USA;2017;21981;7444;191190;0.13526
USA;2018;22833;7660;199320;0.13638
USA;2019;23807;7821;206196;0.13737
VIR;1990;4;2;15;0.15772
VIR;1991;4;2;16;0.15724
VIR;1992;4;2;16;0.1581
VIR;1993;4;2;17;0.15971
VIR;1994;4;2;18;0.16217
VIR;1995;4;2;19;0.15996
VIR;1996;4;2;19;0.16054
VIR;1997;3;2;20;0.15968
VIR;1998;3;2;20;0.15945
VIR;1999;3;2;21;0.16182
VIR;2000;3;2;22;0.16265
VIR;2001;3;2;23;0.1634
VIR;2002;3;2;24;0.16353
VIR;2003;3;2;25;0.16341
VIR;2004;3;2;26;0.16391
VIR;2005;3;3;27;0.16412
VIR;2006;3;3;29;0.16792
VIR;2007;4;3;35;0.18945
VIR;2008;4;4;37;0.19095
VIR;2009;4;4;38;0.19207
VIR;2010;4;4;39;0.19329
VIR;2011;4;4;40;0.19332
VIR;2012;4;4;41;0.19342
VIR;2013;4;4;42;0.19256
VIR;2014;4;4;43;0.19155
VIR;2015;5;4;44;0.19113
VIR;2016;5;4;44;0.18831
VIR;2017;5;4;44;0.18701
VIR;2018;5;4;44;0.18568
VIR;2019;5;4;45;0.18432
URY;1990;56;101;1674;0.21464
URY;1991;55;102;1689;0.21664
URY;1992;59;102;1693;0.21384
URY;1993;61;101;1698;0.21314
URY;1994;63;100;1673;0.2099
URY;1995;64;99;1685;0.20957
URY;1996;65;98;1657;0.20801
URY;1997;64;99;1617;0.20594
URY;1998;66;98;1623;0.20762
URY;1999;68;97;1608;0.20645
URY;2000;71;98;1581;0.20327
URY;2001;74;98;1565;0.20038
URY;2002;78;102;1579;0.20156
URY;2003;83;103;1589;0.20224
URY;2004;87;107;1570;0.20068
URY;2005;89;106;1569;0.19814
URY;2006;93;107;1562;0.19504
URY;2007;96;110;1635;0.19858
URY;2008;98;107;1609;0.19318
URY;2009;101;108;1623;0.19024
URY;2010;107;109;1656;0.19111
URY;2011;110;111;1686;0.1918
URY;2012;114;111;1694;0.19016
URY;2013;117;111;1698;0.18765
URY;2014;120;112;1690;0.18511
URY;2015;123;114;1696;0.18482
URY;2016;124;115;1688;0.18303
URY;2017;125;116;1711;0.18371
URY;2018;127;117;1730;0.18362
URY;2019;128;118;1754;0.18388
UZB;1990;113;148;2103;0.10643
UZB;1991;118;157;2131;0.10671
UZB;1992;125;168;2158;0.10818
UZB;1993;136;186;2253;0.11247
UZB;1994;145;204;2310;0.11519
UZB;1995;153;217;2354;0.11594
UZB;1996;162;230;2373;0.11605
UZB;1997;170;232;2283;0.11235
UZB;1998;182;237;2217;0.11031
UZB;1999;198;242;2171;0.10879
UZB;2000;224;256;2180;0.11059
UZB;2001;260;266;2148;0.11026
UZB;2002;311;279;2123;0.11073
UZB;2003;389;291;2069;0.11138
UZB;2004;564;310;1933;0.11095
UZB;2005;684;319;1966;0.1141
UZB;2006;706;315;1926;0.11173
UZB;2007;787;318;1894;0.10998
UZB;2008;878;320;1852;0.10906
UZB;2009;983;319;1777;0.10721
UZB;2010;1035;318;1777;0.10766
UZB;2011;1095;335;1874;0.10993
UZB;2012;1158;354;1968;0.11151
UZB;2013;1198;364;2052;0.11183
UZB;2014;1257;390;2157;0.11321
UZB;2015;1292;412;2227;0.11422
UZB;2016;1316;438;2329;0.11391
UZB;2017;1304;442;2448;0.11231
UZB;2018;1315;452;2564;0.11086
UZB;2019;1325;460;2656;0.10854
VUT;1990;6;1;14;0.11894
VUT;1991;7;1;14;0.1222
VUT;1992;7;1;15;0.12494
VUT;1993;7;1;16;0.12621
VUT;1994;7;1;16;0.12921
VUT;1995;7;1;17;0.12811
VUT;1996;8;1;17;0.1293
VUT;1997;8;1;18;0.1295
VUT;1998;8;2;18;0.12961
VUT;1999;8;2;19;0.13063
VUT;2000;8;2;19;0.12776
VUT;2001;9;2;20;0.12874
VUT;2002;8;2;20;0.12384
VUT;2003;9;2;20;0.12054
VUT;2004;9;2;20;0.12075
VUT;2005;10;2;22;0.12424
VUT;2006;10;2;23;0.12609
VUT;2007;11;2;25;0.12866
VUT;2008;11;2;27;0.13054
VUT;2009;12;2;28;0.1311
VUT;2010;12;2;30;0.13178
VUT;2011;13;3;32;0.13391
VUT;2012;14;3;33;0.13427
VUT;2013;14;3;35;0.13469
VUT;2014;15;3;36;0.13488
VUT;2015;15;3;37;0.13471
VUT;2016;15;3;39;0.13466
VUT;2017;16;3;40;0.13467
VUT;2018;16;3;42;0.13487
VUT;2019;16;3;43;0.13497
VEN;1990;639;144;1829;0.12639
VEN;1991;621;151;1915;0.12644
VEN;1992;628;156;1995;0.12696
VEN;1993;596;157;2060;0.12707
VEN;1994;546;169;2159;0.13033
VEN;1995;435;174;2206;0.1276
VEN;1996;339;174;2188;0.12249
VEN;1997;297;176;2196;0.11835
VEN;1998;282;186;2343;0.11943
VEN;1999;271;192;2421;0.11909
VEN;2000;267;198;2546;0.11851
VEN;2001;274;213;2725;0.12037
VEN;2002;290;223;2915;0.12428
VEN;2003;309;241;3145;0.12541
VEN;2004;314;233;3131;0.11936
VEN;2005;334;240;3303;0.11992
VEN;2006;361;261;3638;0.12387
VEN;2007;390;278;3927;0.12584
VEN;2008;419;292;4195;0.12794
VEN;2009;441;299;4290;0.12581
VEN;2010;436;286;4095;0.11782
VEN;2011;461;297;4213;0.11687
VEN;2012;497;313;4466;0.11788
VEN;2013;511;314;4501;0.11488
VEN;2014;524;323;4566;0.11507
VEN;2015;548;334;4707;0.11461
VEN;2016;582;351;4905;0.11634
VEN;2017;608;365;5082;0.11692
VEN;2018;632;381;5254;0.11722
VEN;2019;688;414;5659;0.1222
VNM;1990;1577;1221;9019;0.10982
VNM;1991;1669;1253;9318;0.10979
VNM;1992;1759;1285;9644;0.10958
VNM;1993;1844;1321;9910;0.11011
VNM;1994;1922;1362;10185;0.1106
VNM;1995;1989;1406;10495;0.11129
VNM;1996;2043;1462;10749;0.11208
VNM;1997;2034;1511;11118;0.11188
VNM;1998;2041;1564;11482;0.11189
VNM;1999;2039;1621;11848;0.11191
VNM;2000;2030;1671;12172;0.1117
VNM;2001;2019;1735;12581;0.11195
VNM;2002;2000;1799;12988;0.11234
VNM;2003;2010;1866;13420;0.11319
VNM;2004;2039;1934;13883;0.11423
VNM;2005;2077;2000;14354;0.11527
VNM;2006;2130;2066;14866;0.116
VNM;2007;2219;2150;15496;0.1172
VNM;2008;2273;2235;16133;0.11819
VNM;2009;2336;2321;16795;0.11906
VNM;2010;2379;2391;17351;0.11958
VNM;2011;2390;2508;18117;0.11994
VNM;2012;2390;2622;18877;0.12029
VNM;2013;2433;2738;19684;0.1207
VNM;2014;2362;2861;20530;0.12123
VNM;2015;2351;2971;21309;0.12154
VNM;2016;2354;3087;22196;0.12189
VNM;2017;2362;3201;23123;0.12214
VNM;2018;2382;3327;24135;0.12254
VNM;2019;2387;3450;25161;0.12272
OWID_WRL;1990;365215;96628;1065139;0.14793
OWID_WRL;1991;382764;98834;1088143;0.14754
OWID_WRL;1992;399662;101317;1113920;0.14748
OWID_WRL;1993;417329;104920;1151283;0.14848
OWID_WRL;1994;435088;108120;1176758;0.14828
OWID_WRL;1995;450534;110272;1200039;0.14761
OWID_WRL;1996;462869;112548;1215381;0.14642
OWID_WRL;1997;469867;115646;1231496;0.14531
OWID_WRL;1998;476714;117824;1254538;0.14464
OWID_WRL;1999;480253;120196;1287809;0.14463
OWID_WRL;2000;470152;123031;1321280;0.14433
OWID_WRL;2001;444735;125613;1347965;0.14328
OWID_WRL;2002;409845;128579;1383984;0.14276
OWID_WRL;2003;381934;131438;1417126;0.142
OWID_WRL;2004;363000;133025;1449142;0.14067
OWID_WRL;2005;358848;137616;1485760;0.13992
OWID_WRL;2006;361207;140515;1505994;0.13758
OWID_WRL;2007;366399;144554;1543830;0.13618
OWID_WRL;2008;376325;149224;1590730;0.13557
OWID_WRL;2009;381199;152837;1631778;0.13427
OWID_WRL;2010;386342;157288;1670745;0.1333
OWID_WRL;2011;391139;161518;1704610;0.13187
OWID_WRL;2012;398129;166179;1736387;0.1304
OWID_WRL;2013;408647;170709;1765970;0.12897
OWID_WRL;2014;422102;174486;1799303;0.12777
OWID_WRL;2015;436627;179876;1840754;0.12725
OWID_WRL;2016;449633;184934;1879226;0.12645
OWID_WRL;2017;460784;188514;1920896;0.12543
OWID_WRL;2018;471761;193941;1979288;0.12533
OWID_WRL;2019;484577;199398;2042640;0.12541
YEM;1990;159;43;475;0.08611
YEM;1991;163;44;487;0.08555
YEM;1992;167;45;502;0.08537
YEM;1993;172;46;517;0.08515
YEM;1994;176;47;533;0.08509
YEM;1995;180;49;552;0.08511
YEM;1996;185;50;569;0.08493
YEM;1997;189;51;588;0.08481
YEM;1998;192;53;604;0.08441
YEM;1999;199;55;628;0.08497
YEM;2000;205;56;653;0.08573
YEM;2001;212;58;681;0.08651
YEM;2002;221;60;716;0.08798
YEM;2003;228;62;744;0.08859
YEM;2004;238;65;774;0.08932
YEM;2005;245;67;808;0.08997
YEM;2006;255;70;844;0.09072
YEM;2007;266;72;879;0.09125
YEM;2008;279;76;922;0.09231
YEM;2009;289;78;953;0.09206
YEM;2010;296;79;979;0.09127
YEM;2011;308;82;1025;0.0916
YEM;2012;319;85;1064;0.09146
YEM;2013;332;89;1109;0.09183
YEM;2014;345;92;1144;0.09162
YEM;2015;360;95;1188;0.09201
YEM;2016;376;99;1223;0.09217
YEM;2017;393;103;1263;0.09252
YEM;2018;408;108;1303;0.0931
YEM;2019;423;111;1336;0.09313
ZMB;1990;80;81;289;0.14414
ZMB;1991;87;86;303;0.14673
ZMB;1992;94;89;313;0.14813
ZMB;1993;101;92;323;0.14898
ZMB;1994;108;96;333;0.15075
ZMB;1995;114;100;344;0.15276
ZMB;1996;119;103;353;0.15433
ZMB;1997;124;106;361;0.15518
ZMB;1998;128;108;368;0.15579
ZMB;1999;131;110;373;0.15561
ZMB;2000;133;113;378;0.15491
ZMB;2001;134;114;382;0.15278
ZMB;2002;135;117;389;0.1516
ZMB;2003;137;121;399;0.15083
ZMB;2004;140;124;409;0.14986
ZMB;2005;137;127;418;0.14847
ZMB;2006;139;131;432;0.14824
ZMB;2007;140;134;442;0.14598
ZMB;2008;143;137;454;0.14423
ZMB;2009;146;141;469;0.14287
ZMB;2010;151;148;494;0.14394
ZMB;2011;157;155;516;0.14369
ZMB;2012;161;159;534;0.14173
ZMB;2013;166;164;551;0.14003
ZMB;2014;172;170;572;0.1385
ZMB;2015;177;177;593;0.13735
ZMB;2016;183;185;618;0.13619
ZMB;2017;190;195;652;0.13746
ZMB;2018;196;204;685;0.13771
ZMB;2019;202;213;717;0.1376
ZWE;1990;510;67;557;0.15106
ZWE;1991;563;68;572;0.15078
ZWE;1992;638;72;591;0.15274
ZWE;1993;716;73;599;0.15211
