c_id;date;death_amount;death_percent
CAF;1994;6669;13.09
CAF;1995;6767;12.71
CAF;1996;6937;12.53
CAF;1997;7034;12.28
CAF;1998;7157;12.2
CAF;1999;7295;12.14
CAF;2000;7330;11.98
CAF;2001;7385;11.96
CAF;2002;7439;12
CAF;2003;7485;12.04
CAF;2004;7548;12.09
CAF;2005;7624;12.17
CAF;2006;7794;12.33
CAF;2007;7879;12.48
CAF;2008;7928;12.7
CAF;2009;8037;12.89
CAF;2010;8173;13.08
CAF;2011;8170;13.16
CAF;2012;8072;13.18
CAF;2013;8073;12.65
CAF;2014;8020;12.5
CAF;2015;7993;13.21
CAF;2016;7966;13.33
CAF;2017;7977;13.28
CAF;2018;7941;13.58
CAF;2019;7919;13.73
TCD;1990;14265;16.11
TCD;1991;14400;15.95
TCD;1992;14644;15.83
TCD;1993;15013;15.94
TCD;1994;15331;15.76
TCD;1995;15692;15.7
TCD;1996;16228;15.69
TCD;1997;16686;15.54
TCD;1998;17120;15.37
TCD;1999;17500;15.29
TCD;2000;17949;15.12
TCD;2001;18329;15.22
TCD;2002;18769;15.31
TCD;2003;19090;15.37
TCD;2004;19154;15.35
TCD;2005;19065;15.34
TCD;2006;19375;15.28
TCD;2007;19724;15.61
TCD;2008;19908;15.72
TCD;2009;20109;15.94
TCD;2010;20242;16.06
TCD;2011;20351;16.06
TCD;2012;20432;16.08
TCD;2013;20662;16.08
TCD;2014;20705;16.03
TCD;2015;20945;16.11
TCD;2016;21072;16.09
TCD;2017;21277;16.02
TCD;2018;21509;16.05
TCD;2019;21709;16.06
CHL;1990;5789;7.93
CHL;1991;5512;7.71
CHL;1992;5347;7.55
CHL;1993;5330;7.39
CHL;1994;5282;7.24
CHL;1995;5341;7.1
CHL;1996;5348;6.98
CHL;1997;5214;6.83
CHL;1998;5234;6.76
CHL;1999;5250;6.68
CHL;2000;5068;6.49
CHL;2001;5116;6.38
CHL;2002;5008;6.21
CHL;2003;5034;6.06
CHL;2004;5012;5.9
CHL;2005;4930;5.77
CHL;2006;4901;5.7
CHL;2007;4962;5.66
CHL;2008;4898;5.57
CHL;2009;5088;5.54
CHL;2010;5264;5.51
CHL;2011;5327;5.55
CHL;2012;5463;5.59
CHL;2013;5651;5.65
CHL;2014;5771;5.67
CHL;2015;5897;5.66
CHL;2016;5732;5.47
CHL;2017;5767;5.3
CHL;2018;5959;5.31
CHL;2019;6244;5.41
CHN;1990;1895767;24.91
CHN;1991;1896715;24.65
CHN;1992;1898568;24.52
CHN;1993;1893795;24.34
CHN;1994;1874478;24.09
CHN;1995;1854833;23.8
CHN;1996;1844862;23.56
CHN;1997;1823150;23.26
CHN;1998;1805101;22.86
CHN;1999;1819463;22.59
CHN;2000;1849455;22.3
CHN;2001;1857894;22.06
CHN;2002;1875572;21.83
CHN;2003;1893069;21.56
CHN;2004;1923489;21.31
CHN;2005;1906271;20.99
CHN;2006;1843038;20.66
CHN;2007;1813410;20.34
CHN;2008;1825242;19.93
CHN;2009;1843023;19.76
CHN;2010;1870627;19.53
CHN;2011;1874037;19.3
CHN;2012;1854111;19.02
CHN;2013;1845363;18.75
CHN;2014;1844224;18.49
CHN;2015;1848574;18.32
CHN;2016;1856583;17.95
CHN;2017;1840441;17.46
CHN;2018;1828243;16.99
CHN;2019;1848274;16.7
COL;1990;15177;10.37
COL;1991;15749;10.13
COL;1992;15893;9.97
COL;1993;15885;9.91
COL;1994;15907;9.82
COL;1995;15859;9.75
COL;1996;16127;9.67
COL;1997;15491;9.41
COL;1998;15235;9.17
COL;1999;15539;9.05
COL;2000;15501;8.78
COL;2001;15525;8.54
COL;2002;16655;8.28
COL;2003;15703;8.33
COL;2004;15411;8.1
COL;2005;14906;8
COL;2006;15288;7.98
COL;2007;15078;7.9
COL;2008;15299;7.84
COL;2009;15800;7.76
COL;2010;15758;7.66
COL;2011;15222;7.52
COL;2012;15176;7.38
COL;2013;14955;7.15
COL;2014;14707;6.94
COL;2015;14867;6.75
COL;2016;14904;6.57
COL;2017;14917;6.38
COL;2018;15363;6.36
COL;2019;15711;6.32
COM;1990;844;15.33
COM;1991;846;15.2
COM;1992;863;15.45
COM;1993;859;15.36
COM;1994;867;15.44
COM;1995;863;15.39
COM;1996;858;14.83
COM;1997;844;15.02
COM;1998;817;14.57
COM;1999;796;14.65
COM;2000;791;14.62
COM;2001;770;14.6
COM;2002;751;14.35
COM;2003;725;14.19
COM;2004;704;13.85
COM;2005;702;13.88
COM;2006;682;13.54
COM;2007;701;13.82
COM;2008;703;14.09
COM;2009;680;13.38
COM;2010;661;13.57
COM;2011;666;13.39
COM;2012;662;13.56
COM;2013;656;13.55
COM;2014;681;14.05
COM;2015;676;13.96
COM;2016;667;13.8
COM;2017;661;13.64
COM;2018;650;13.39
COM;2019;646;13.22
COG;1990;3347;13.37
COG;1991;3336;12.95
COG;1992;3350;12.63
COG;1993;3396;12.17
COG;1994;3508;12.16
COG;1995;3570;11.99
COG;1996;3645;11.85
COG;1997;3707;10.13
COG;1998;3658;10.87
COG;1999;3659;11.27
COG;2000;3601;11.21
COG;2001;3511;11.13
COG;2002;3458;11.05
COG;2003;3494;11.13
COG;2004;3506;11.25
COG;2005;3518;11.39
COG;2006;3526;11.5
COG;2007;3539;11.53
COG;2008;3550;11.64
COG;2009;3534;11.69
COG;2010;3509;11.67
COG;2011;3496;11.7
COG;2012;3510;11.64
COG;2013;3511;11.64
COG;2014;3516;11.59
COG;2015;3482;11.57
COG;2016;3431;11.47
COG;2017;3403;11.33
COG;2018;3430;11.32
COG;2019;3470;11.33
COK;1990;5;3.7
COK;1991;5;3.8
COK;1992;5;3.67
COK;1993;4;3.56
COK;1994;4;3.41
COK;1995;4;3.27
COK;1996;4;3.17
COK;1997;4;2.72
COK;1998;4;3.07
COK;1999;4;3.01
COK;2000;4;2.91
COK;2001;4;2.82
COK;2002;4;2.75
COK;2003;4;2.67
COK;2004;3;2.6
COK;2005;3;2.53
COK;2006;3;2.47
COK;2007;3;2.4
COK;2008;3;2.33
COK;2009;3;2.27
COK;2010;3;2.24
COK;2011;3;2.24
COK;2012;3;2.23
COK;2013;3;2.24
COK;2014;3;2.24
COK;2015;4;2.25
COK;2016;4;2.3
COK;2017;4;2.33
COK;2018;4;2.34
COK;2019;4;2.28
CRI;1990;837;7.88
CRI;1991;829;7.5
CRI;1992;823;7.16
CRI;1993;804;6.85
CRI;1994;832;6.64
CRI;1995;860;6.49
CRI;1996;829;6.32
CRI;1997;841;6.2
CRI;1998;849;6.12
CRI;1999;871;6.04
CRI;2000;843;5.9
CRI;2001;863;5.85
CRI;2002;826;5.64
CRI;2003;839;5.54
CRI;2004;838;5.35
CRI;2005;777;5.15
CRI;2006;814;5.05
CRI;2007;738;4.88
CRI;2008;763;4.81
CRI;2009;758;4.7
CRI;2010;873;4.76
CRI;2011;856;4.72
CRI;2012;881;4.74
CRI;2013;907;4.72
CRI;2014;932;4.7
CRI;2015;980;4.66
CRI;2016;1023;4.54
CRI;2017;1012;4.37
CRI;2018;1047;4.4
CRI;2019;1068;4.38
CIV;1990;19082;15.25
CIV;1991;19561;14.76
CIV;1992;20218;14.31
CIV;1993;21048;13.89
CIV;1994;21963;13.48
CIV;1995;22817;13.12
CIV;1996;23323;12.83
CIV;1997;23751;12.56
CIV;1998;24230;12.38
CIV;1999;24554;12.23
CIV;2000;24940;12.27
CIV;2001;25167;12.2
CIV;2002;25399;12.24
CIV;2003;25539;12.18
CIV;2004;25713;12.26
CIV;2005;25733;12.42
CIV;2006;25943;12.74
CIV;2007;25732;12.81
CIV;2008;25502;13.05
CIV;2009;25437;13.17
CIV;2010;25382;13.2
CIV;2011;25276;13.25
CIV;2012;25456;13.59
CIV;2013;25864;13.88
CIV;2014;25781;13.96
CIV;2015;25693;14.23
CIV;2016;24536;13.98
CIV;2017;23701;13.9
CIV;2018;23503;14.1
CIV;2019;23053;14.03
HRV;1990;5587;10.17
HRV;1991;5436;9.46
HRV;1992;5357;9.65
HRV;1993;5307;9.87
HRV;1994;5221;9.93
HRV;1995;5239;9.66
HRV;1996;5254;9.72
HRV;1997;5263;9.57
HRV;1998;5090;9.34
HRV;1999;4941;9.13
HRV;2000;4726;8.93
HRV;2001;4629;8.81
HRV;2002;4655;8.73
HRV;2003;4710;8.66
HRV;2004;4510;8.52
HRV;2005;4532;8.41
HRV;2006;4388;8.24
HRV;2007;4407;8.08
HRV;2008;4356;7.87
HRV;2009;4127;7.66
HRV;2010;4020;7.46
HRV;2011;3913;7.32
HRV;2012;3838;7.18
HRV;2013;3661;7
HRV;2014;3646;6.87
HRV;2015;3728;6.75
HRV;2016;3378;6.41
HRV;2017;3314;6.22
HRV;2018;3343;6.23
HRV;2019;3390;6.25
CUB;1990;5432;7.64
CUB;1991;5394;7.49
CUB;1992;5533;7.41
CUB;1993;5660;7.34
CUB;1994;5685;7.28
CUB;1995;5679;7.26
CUB;1996;5720;7.34
CUB;1997;5747;7.42
CUB;1998;5872;7.51
CUB;1999;5968;7.58
CUB;2000;5873;7.51
CUB;2001;5888;7.4
CUB;2002;5510;7.17
CUB;2003;5563;7
CUB;2004;5589;6.84
CUB;2005;5652;6.71
CUB;2006;5330;6.56
CUB;2007;5316;6.44
CUB;2008;5382;6.33
CUB;2009;5416;6.22
CUB;2010;5511;6.18
CUB;2011;5312;6.13
CUB;2012;5612;6.21
CUB;2013;5893;6.34
CUB;2014;6175;6.43
CUB;2015;6530;6.47
CUB;2016;6359;6.22
CUB;2017;6374;5.96
CUB;2018;6356;5.83
CUB;2019;6144;5.71
CYP;1990;409;6.79
CYP;1991;438;6.92
CYP;1992;462;7.01
CYP;1993;474;7.07
CYP;1994;474;7.06
CYP;1995;476;7.06
CYP;1996;473;7.01
CYP;1997;474;6.96
CYP;1998;480;6.84
CYP;1999;481;6.85
CYP;2000;470;6.79
CYP;2001;459;6.71
CYP;2002;455;6.63
CYP;2003;449;6.51
CYP;2004;453;6.44
CYP;2005;459;6.31
CYP;2006;473;6.35
CYP;2007;480;6.33
CYP;2008;478;6.36
CYP;2009;477;6.35
CYP;2010;475;6.32
CYP;2011;462;6.14
CYP;2012;455;6.02
CYP;2013;452;5.88
CYP;2014;453;5.71
CYP;2015;453;5.54
CYP;2016;425;5.15
CYP;2017;410;4.89
CYP;2018;429;4.91
CYP;2019;458;5.02
CZE;1990;13622;10.14
CZE;1991;12889;9.97
CZE;1992;12409;9.85
CZE;1993;11782;9.68
CZE;1994;11458;9.51
CZE;1995;11350;9.35
CZE;1996;10624;9.11
CZE;1997;10261;8.8
CZE;1998;9504;8.45
CZE;1999;9120;8.16
CZE;2000;8933;7.94
CZE;2001;8802;7.85
CZE;2002;8598;7.68
CZE;2003;8701;7.57
CZE;2004;8302;7.44
CZE;2005;8182;7.33
CZE;2006;7851;7.21
CZE;2007;7773;7.15
CZE;2008;7768;7.09
CZE;2009;7713;7.04
CZE;2010;7665;6.96
CZE;2011;7608;6.85
CZE;2012;7427;6.66
CZE;2013;7204;6.44
CZE;2014;6844;6.18
CZE;2015;6760;5.98
CZE;2016;6527;5.75
CZE;2017;6440;5.61
CZE;2018;6606;5.63
CZE;2019;6607;5.62
COD;1990;63860;15.43
COD;1991;65055;15.32
COD;1992;66032;15.17
COD;1993;66990;14.91
COD;1994;68386;14.74
COD;1995;69673;14.69
COD;1996;71439;14.06
COD;1997;71628;14.27
COD;1998;72675;14.34
COD;1999;73652;14.38
COD;2000;75154;14.52
COD;2001;76238;14.58
COD;2002;76654;14.5
COD;2003;78109;14.75
COD;2004;78113;14.92
COD;2005;78171;15.07
COD;2006;78797;15.18
COD;2007;78970;15.18
COD;2008;79329;15.21
COD;2009;79214;15.21
COD;2010;78670;15.39
COD;2011;78060;15.48
COD;2012;77494;15.53
COD;2013;76222;15.55
COD;2014;74691;15.56
COD;2015;72695;15.53
COD;2016;70801;15.43
COD;2017;69446;15.35
COD;2018;69696;15.58
COD;2019;69503;15.47
DNK;1990;3769;6.18
DNK;1991;3644;5.99
DNK;1992;3568;5.8
DNK;1993;3520;5.67
DNK;1994;3416;5.45
DNK;1995;3338;5.32
DNK;1996;3195;5.2
DNK;1997;3041;5.07
DNK;1998;2904;4.97
DNK;1999;2854;4.86
DNK;2000;2708;4.71
DNK;2001;2654;4.56
DNK;2002;2596;4.45
DNK;2003;2471;4.3
DNK;2004;2325;4.12
DNK;2005;2220;4.01
DNK;2006;2196;3.96
DNK;2007;2201;3.97
DNK;2008;2155;3.93
DNK;2009;2156;3.94
DNK;2010;2110;3.9
DNK;2011;1992;3.75
DNK;2012;1848;3.51
DNK;2013;1684;3.21
DNK;2014;1526;2.94
DNK;2015;1452;2.78
DNK;2016;1465;2.75
DNK;2017;1486;2.74
DNK;2018;1512;2.73
DNK;2019;1467;2.6
DJI;1990;443;12.39
DJI;1991;447;12.09
DJI;1992;451;11.42
DJI;1993;467;11.78
DJI;1994;472;11.25
DJI;1995;485;11.48
DJI;1996;490;11.26
DJI;1997;495;10.93
DJI;1998;508;10.71
DJI;1999;515;10.48
DJI;2000;518;10.19
DJI;2001;516;9.83
DJI;2002;512;9.46
DJI;2003;504;9.1
DJI;2004;514;9
DJI;2005;516;8.97
DJI;2006;526;8.89
DJI;2007;541;9.12
DJI;2008;553;9.19
DJI;2009;562;9.21
DJI;2010;579;9.35
DJI;2011;590;9.45
DJI;2012;603;9.57
DJI;2013;616;9.69
DJI;2014;617;9.68
DJI;2015;628;9.8
DJI;2016;632;9.82
DJI;2017;637;9.85
DJI;2018;648;9.93
DJI;2019;658;9.86
DMA;1990;61;8.7
DMA;1991;60;8.37
DMA;1992;56;8.02
DMA;1993;54;7.71
DMA;1994;53;7.46
DMA;1995;52;7.2
DMA;1996;50;7.01
DMA;1997;48;6.82
DMA;1998;47;6.48
DMA;1999;46;6.42
DMA;2000;45;6.21
DMA;2001;43;6.01
DMA;2002;42;5.8
DMA;2003;40;5.58
DMA;2004;38;5.39
DMA;2005;37;5.29
DMA;2006;37;5.23
DMA;2007;36;5.12
DMA;2008;36;5.1
DMA;2009;35;5.04
DMA;2010;35;4.97
DMA;2011;36;5
DMA;2012;36;5.06
DMA;2013;37;5.1
DMA;2014;38;5.12
DMA;2015;38;4.87
DMA;2016;37;4.97
DMA;2017;36;4.43
DMA;2018;36;4.84
DMA;2019;37;4.9
DOM;1990;3527;10.29
DOM;1991;3384;9.85
DOM;1992;3232;9.43
DOM;1993;3184;9.11
DOM;1994;3076;8.74
DOM;1995;3054;8.47
DOM;1996;3103;8.25
DOM;1997;3175;8.16
DOM;1998;3207;7.96
DOM;1999;3229;7.85
DOM;2000;3193;7.63
DOM;2001;3197;7.47
DOM;2002;3202;7.34
DOM;2003;3352;7.28
DOM;2004;3556;7.13
DOM;2005;3658;7.12
DOM;2006;3713;7.1
DOM;2007;3714;7.02
DOM;2008;3690;6.94
DOM;2009;3714;6.83
DOM;2010;3764;6.77
DOM;2011;3880;6.8
DOM;2012;4160;6.88
DOM;2013;4499;7.01
DOM;2014;4733;7.11
DOM;2015;4953;7.18
DOM;2016;4962;7.08
DOM;2017;4830;6.91
DOM;2018;4780;6.84
DOM;2019;4766;6.8
ECU;1990;3712;8.03
ECU;1991;3785;7.73
ECU;1992;3622;7.39
ECU;1993;3461;7.02
ECU;1994;3366;6.82
ECU;1995;3285;6.59
ECU;1996;3358;6.44
ECU;1997;3207;6.21
ECU;1998;3277;6.06
ECU;1999;3306;5.95
ECU;2000;3300;5.85
ECU;2001;3220;5.71
ECU;2002;3519;5.71
ECU;2003;3657;5.65
ECU;2004;3730;5.57
ECU;2005;3894;5.55
ECU;2006;4004;5.54
ECU;2007;4087;5.55
ECU;2008;4177;5.53
ECU;2009;4212;5.51
ECU;2010;4296;5.51
ECU;2011;4279;5.52
ECU;2012;4470;5.56
ECU;2013;4574;5.55
ECU;2014;4587;5.51
ECU;2015;4532;5.45
ECU;2016;4531;5.26
ECU;2017;4514;5.12
ECU;2018;4639;5.17
ECU;2019;4762;5.24
EGY;1990;67593;15
EGY;1991;67152;15.2
EGY;1992;66195;15.33
EGY;1993;67202;15.54
EGY;1994;67538;15.64
EGY;1995;66235;15.65
EGY;1996;65385;15.66
EGY;1997;65790;15.66
EGY;1998;65583;15.56
EGY;1999;65464;15.48
EGY;2000;63521;15.36
EGY;2001;66785;15.51
EGY;2002;69259;15.57
EGY;2003;72180;15.57
EGY;2004;72442;15.51
EGY;2005;72305;15.54
EGY;2006;73821;15.74
EGY;2007;74724;15.89
EGY;2008;77300;16.06
EGY;2009;80287;16.19
EGY;2010;81906;16.27
EGY;2011;82312;16.16
EGY;2012;84552;16.12
EGY;2013;83174;15.94
EGY;2014;84664;15.91
EGY;2015;89712;15.95
EGY;2016;89601;15.74
EGY;2017;88462;15.52
EGY;2018;89879;15.54
EGY;2019;91663;15.6
SLV;1990;3440;12.14
SLV;1991;3404;11.91
SLV;1992;3468;12.16
SLV;1993;3503;12
SLV;1994;3510;11.78
SLV;1995;3367;11.44
SLV;1996;3282;11.23
SLV;1997;3263;10.88
SLV;1998;3347;10.52
SLV;1999;3088;10.32
SLV;2000;2987;9.98
SLV;2001;2893;9.49
SLV;2002;2720;9.38
SLV;2003;2740;9.02
SLV;2004;2769;8.78
SLV;2005;2750;8.53
SLV;2006;2754;8.43
SLV;2007;2718;8.31
SLV;2008;2654;8.19
SLV;2009;2787;8.09
SLV;2010;2638;8
SLV;2011;2711;7.96
SLV;2012;2583;7.25
SLV;2013;2717;7.28
SLV;2014;2891;7.2
SLV;2015;2849;6.94
SLV;2016;2714;7.11
SLV;2017;2609;6.76
SLV;2018;2573;6.58
SLV;2019;2574;6.48
GNQ;1990;958;14.6
GNQ;1991;961;14.47
GNQ;1992;956;14.31
GNQ;1993;955;14.15
GNQ;1994;950;13.93
GNQ;1995;945;13.79
GNQ;1996;928;13.67
GNQ;1997;857;13.54
GNQ;1998;807;13.31
GNQ;1999;768;13.08
GNQ;2000;729;12.81
GNQ;2001;670;12.39
GNQ;2002;622;11.9
GNQ;2003;594;11.4
GNQ;2004;576;11.03
GNQ;2005;564;10.62
GNQ;2006;546;10.47
GNQ;2007;526;10.09
GNQ;2008;505;9.73
GNQ;2009;488;9.53
GNQ;2010;481;9.28
GNQ;2011;495;9.12
GNQ;2012;499;9.06
GNQ;2013;489;9.17
GNQ;2014;485;9.15
GNQ;2015;490;8.99
GNQ;2016;481;8.69
GNQ;2017;469;8.58
GNQ;2018;478;8.69
GNQ;2019;486;8.68
ERI;1990;5032;11.15
ERI;1991;4800;10.32
ERI;1992;4734;12.97
ERI;1993;4747;12.99
ERI;1994;4794;13.05
ERI;1995;4876;13.09
ERI;1996;4833;12.97
ERI;1997;4803;12.93
ERI;1998;4736;12.66
ERI;1999;4731;10.24
ERI;2000;4749;12.5
ERI;2001;4802;12.74
ERI;2002;4982;12.95
ERI;2003;5051;13.01
ERI;2004;5183;13.17
ERI;2005;5233;13.25
ERI;2006;5277;13.41
ERI;2007;5329;13.56
ERI;2008;5379;13.65
ERI;2009;5361;13.73
ERI;2010;5394;13.79
ERI;2011;5385;13.82
ERI;2012;5379;13.9
ERI;2013;5380;13.96
ERI;2014;5353;14
ERI;2015;5319;14.02
ERI;2016;5312;14
ERI;2017;5290;13.97
ERI;2018;5300;13.95
ERI;2019;5336;13.91
EST;1990;1170;5.82
EST;1991;1165;5.62
EST;1992;1106;5.39
EST;1993;1139;5.2
EST;1994;1162;4.94
EST;1995;1050;4.8
EST;1996;893;4.58
EST;1997;846;4.37
EST;1998;845;4.19
EST;1999;771;3.99
EST;2000;742;3.85
EST;2001;742;3.74
EST;2002;701;3.64
EST;2003;667;3.54
EST;2004;633;3.41
EST;2005;600;3.28
EST;2006;575;3.17
EST;2007;559;3.05
EST;2008;504;2.9
EST;2009;468;2.77
EST;2010;421;2.64
EST;2011;401;2.47
EST;2012;362;2.24
EST;2013;312;1.97
EST;2014;276;1.73
EST;2015;236;1.51
EST;2016;210;1.3
EST;2017;194;1.18
EST;2018;199;1.21
EST;2019;207;1.25
SWZ;1990;857;14.91
SWZ;1991;850;14.71
SWZ;1992;838;14.34
SWZ;1993;825;13.86
SWZ;1994;826;13.24
SWZ;1995;842;12.55
SWZ;1996;861;11.67
SWZ;1997;868;10.83
SWZ;1998;895;10.01
SWZ;1999;926;9.31
SWZ;2000;976;8.78
SWZ;2001;1015;8.3
SWZ;2002;1047;7.97
SWZ;2003;1068;7.63
SWZ;2004;1086;7.43
SWZ;2005;1095;7.43
SWZ;2006;1082;7.54
SWZ;2007;1073;7.65
SWZ;2008;1064;7.74
SWZ;2009;1051;7.82
SWZ;2010;1016;7.97
SWZ;2011;975;8.16
SWZ;2012;952;8.25
SWZ;2013;926;8.37
SWZ;2014;893;8.47
SWZ;2015;869;8.6
SWZ;2016;849;8.69
SWZ;2017;837;8.77
SWZ;2018;832;8.82
SWZ;2019;832;8.8
ETH;1990;125109;14.19
ETH;1991;126014;14.54
ETH;1992;127618;14.66
ETH;1993;127509;14.55
ETH;1994;127389;14.34
ETH;1995;126773;14.17
ETH;1996;124976;14.05
ETH;1997;123367;14
ETH;1998;121952;14.01
ETH;1999;120423;13.65
ETH;2000;117331;13.4
ETH;2001;113969;13.83
ETH;2002;111360;13.89
ETH;2003;108410;13.91
ETH;2004;105136;14
ETH;2005;103759;14.23
ETH;2006;100915;14.36
ETH;2007;98417;14.59
ETH;2008;95572;14.76
ETH;2009;92117;14.82
ETH;2010;88650;14.89
ETH;2011;86734;15.03
ETH;2012;84393;15.06
ETH;2013;82202;15.01
ETH;2014;81796;15.07
ETH;2015;80082;15.04
ETH;2016;78850;14.98
ETH;2017;78447;15.04
ETH;2018;77863;15.07
ETH;2019;77020;15.06
FJI;1990;583;12.78
FJI;1991;580;12.42
FJI;1992;575;12.09
FJI;1993;578;11.79
FJI;1994;582;11.62
FJI;1995;590;11.5
FJI;1996;604;11.44
FJI;1997;613;11.37
FJI;1998;601;11.27
FJI;1999;641;11.29
FJI;2000;664;11.29
FJI;2001;645;11.12
FJI;2002;633;10.93
FJI;2003;646;10.81
FJI;2004;625;10.63
FJI;2005;641;10.58
FJI;2006;655;10.48
FJI;2007;671;10.36
FJI;2008;683;10.27
FJI;2009;667;10.08
FJI;2010;669;9.92
FJI;2011;668;9.72
FJI;2012;663;9.45
FJI;2013;656;9.21
FJI;2014;652;8.98
FJI;2015;649;8.78
FJI;2016;648;8.58
FJI;2017;646;8.47
FJI;2018;642;8.29
FJI;2019;634;8.08
FIN;1990;1389;2.72
FIN;1991;1335;2.62
FIN;1992;1301;2.54
FIN;1993;1258;2.45
FIN;1994;1169;2.34
FIN;1995;1146;2.28
FIN;1996;1106;2.19
FIN;1997;1069;2.11
FIN;1998;1023;2.02
FIN;1999;978;1.94
FIN;2000;940;1.86
FIN;2001;897;1.78
FIN;2002;869;1.72
FIN;2003;835;1.66
FIN;2004;794;1.59
FIN;2005;773;1.55
FIN;2006;754;1.51
FIN;2007;753;1.49
FIN;2008;745;1.47
FIN;2009;751;1.46
FIN;2010;752;1.45
FIN;2011;715;1.37
FIN;2012;651;1.24
FIN;2013;566;1.07
FIN;2014;480;0.91
FIN;2015;411;0.77
FIN;2016;362;0.67
FIN;2017;337;0.62
FIN;2018;366;0.66
FIN;2019;417;0.73
FRA;1990;24269;4.54
FRA;1991;23531;4.41
FRA;1992;22810;4.28
FRA;1993;22532;4.21
FRA;1994;22024;4.13
FRA;1995;21977;4.11
FRA;1996;21837;4.07
FRA;1997;21327;4.01
FRA;1998;21291;3.97
FRA;1999;20850;3.89
FRA;2000;20214;3.8
FRA;2001;19766;3.72
FRA;2002;19761;3.69
FRA;2003;19406;3.61
FRA;2004;18335;3.53
FRA;2005;18040;3.47
FRA;2006;17798;3.44
FRA;2007;17819;3.43
FRA;2008;18052;3.43
FRA;2009;18328;3.45
FRA;2010;18283;3.43
FRA;2011;17960;3.36
FRA;2012;17452;3.22
FRA;2013;16516;3.05
FRA;2014;15453;2.87
FRA;2015;15037;2.71
FRA;2016;14005;2.53
FRA;2017;13727;2.43
FRA;2018;14051;2.43
FRA;2019;14334;2.41
GAB;1990;1164;12.21
GAB;1991;1134;11.81
GAB;1992;1111;11.5
GAB;1993;1089;11.05
GAB;1994;1082;10.73
GAB;1995;1081;10.51
GAB;1996;1074;10.14
GAB;1997;1054;9.9
GAB;1998;1040;9.6
GAB;1999;1028;9.27
GAB;2000;1026;9.06
GAB;2001;1016;8.83
GAB;2002;989;8.61
GAB;2003;981;8.44
GAB;2004;968;8.36
GAB;2005;950;8.43
GAB;2006;949;8.49
GAB;2007;939;8.41
GAB;2008;939;8.33
GAB;2009;924;8.28
GAB;2010;905;8.24
GAB;2011;907;8.26
GAB;2012;900;8.35
GAB;2013;894;8.46
GAB;2014;898;8.57
GAB;2015;907;8.65
GAB;2016;883;8.37
GAB;2017;862;8.14
GAB;2018;877;8.25
GAB;2019;895;8.37
GMB;1990;1428;16.62
GMB;1991;1462;16.54
GMB;1992;1506;16.48
GMB;1993;1494;16.16
GMB;1994;1496;15.88
GMB;1995;1585;16.42
GMB;1996;1527;15.58
GMB;1997;1546;15.22
GMB;1998;1590;15.56
GMB;1999;1655;15.89
GMB;2000;1605;15.25
GMB;2001;1595;14.87
GMB;2002;1628;14.97
GMB;2003;1674;15.04
GMB;2004;1814;15.79
GMB;2005;1853;15.94
GMB;2006;1844;15.8
GMB;2007;1856;15.69
GMB;2008;1822;15.4
GMB;2009;1838;15.52
GMB;2010;1829;15.46
GMB;2011;1743;14.88
GMB;2012;1765;15.02
GMB;2013;1798;15.21
GMB;2014;1885;15.76
GMB;2015;1859;15.58
GMB;2016;1913;15.97
GMB;2017;1984;16.49
GMB;2018;1977;16.44
GMB;2019;1987;16.48
GEO;1990;8907;14.65
GEO;1991;9037;14.68
GEO;1992;9136;14.54
GEO;1993;8836;14.22
GEO;1994;8858;14.89
GEO;1995;8052;14.83
GEO;1996;7598;14.86
GEO;1997;7765;14.86
GEO;1998;8014;14.82
GEO;1999;8196;14.87
GEO;2000;8296;14.87
GEO;2001;8144;14.62
GEO;2002;8275;14.25
GEO;2003;8180;13.93
GEO;2004;7980;13.52
GEO;2005;7585;13.17
GEO;2006;7210;12.97
GEO;2007;6749;12.87
GEO;2008;6564;12.35
GEO;2009;6559;12.27
GEO;2010;6416;11.85
GEO;2011;6153;11.41
GEO;2012;5699;10.76
GEO;2013;5326;10.37
GEO;2014;5104;10.05
GEO;2015;5001;9.86
GEO;2016;5069;9.86
GEO;2017;4978;9.73
GEO;2018;4878;9.66
GEO;2019;4787;9.6
DEU;1990;64605;6.87
DEU;1991;62390;6.71
DEU;1992;59662;6.56
DEU;1993;58274;6.43
DEU;1994;56476;6.26
DEU;1995;54778;6.08
DEU;1996;52514;5.88
DEU;1997;49543;5.66
DEU;1998;46883;5.43
DEU;1999;44669;5.19
DEU;2000;42524;4.96
DEU;2001;40585;4.76
DEU;2002;39940;4.65
DEU;2003;38835;4.51
DEU;2004;37008;4.37
DEU;2005;36066;4.25
DEU;2006;35762;4.23
DEU;2007;36220;4.27
DEU;2008;36838;4.31
DEU;2009;37751;4.39
DEU;2010;37803;4.39
DEU;2011;36754;4.28
DEU;2012;35286;4.06
DEU;2013;33678;3.8
DEU;2014;31460;3.54
DEU;2015;30796;3.35
DEU;2016;29460;3.17
DEU;2017;28454;3.05
DEU;2018;28769;3.04
DEU;2019;29252;3.03
GHA;1990;17951;14.58
GHA;1991;17783;14.35
GHA;1992;17737;14.16
GHA;1993;17666;13.98
GHA;1994;17717;13.62
GHA;1995;17878;13.49
GHA;1996;18269;13.42
GHA;1997;18877;13.34
GHA;1998;19220;13.32
GHA;1999;19715;13.25
GHA;2000;20215;13.21
GHA;2001;20720;13.14
GHA;2002;21214;13.16
